t,stateVector_0,stateVector_1,stateVector_2,stateVector_3,stateVector_4,stateVector_5,stateVector_6,stateVector_7,stateVector_8,stateVector_9,stateVector_10,stateVector_11,stateVector_12,stateVector_13,stateVector_14,stateVector_15,stateVector_16,stateVector_17,stateVector_18,stateVector_19,stateVector_20,stateVector_21,V1,V2,V3,V4
1.14,1,1,0.891174,0,6.14337e-310,-0.55873,0.994192,-0.10817,0,0.10817,0.994192,0,0,0,1,0,0,0.202297,641.8,524,641.8,524,3.209
1.15,1,1,0.885587,0,6.19677e-310,-0.558747,0.993973,-0.110183,0,0.110183,0.993973,0,0,0,1,0,0,0.204175,641.8,524,641.8,524,3.209
1.16,1,1,0.879999,0,6.25018e-310,-0.558765,0.993747,-0.112214,0,0.112214,0.993747,0,0,0,1,0,0,0.206053,641.8,524,641.8,524,3.209
1.17,1,1,0.874412,0,6.30358e-310,-0.558782,0.993516,-0.114264,0,0.114264,0.993516,0,0,0,1,0,0,0.20793,641.8,524,641.8,524,3.209
1.18,1,1,0.868824,0,6.35698e-310,-0.558799,0.993277,-0.116331,0,0.116331,0.993277,0,0,0,1,0,0,0.209808,641.8,524,641.8,524,3.209
1.19,1,1,0.863236,0,6.41038e-310,-0.558816,0.993033,-0.118417,0,0.118417,0.993033,0,0,0,1,0,0,0.211686,641.8,524,641.8,524,3.209
1.2,1,1,0.857647,0,6.46378e-310,-0.558834,0.992782,-0.12052,0,0.12052,0.992782,0,0,0,1,0,0,0.213564,641.8,524,641.8,524,3.209
1.21,1,1,0.852059,0,6.51718e-310,-0.558851,0.992524,-0.122642,0,0.122642,0.992524,0,0,0,1,0,0,0.215442,641.8,524,641.8,524,3.209
1.22,1,1,0.846471,0,6.57058e-310,-0.558868,0.992259,-0.124782,0,0.124782,0.992259,0,0,0,1,0,0,0.21732,641.8,524,641.8,524,3.209
1.23,1,1,0.840882,0,6.62398e-310,-0.558885,0.991987,-0.12694,0,0.12694,0.991987,0,0,0,1,0,0,0.219198,641.8,524,641.8,524,3.209
